"","hrp2.Deletion.Allele.Frequency","Prevalence","Years"
"1",0.0800425561374722,"10",0.0833333333333333
"2",0.079053190813993,"10",0.166666666666667
"3",0.0796117339735555,"10",0.25
"4",0.0789039731476196,"10",0.333333333333333
"5",0.078777780846993,"10",0.416666666666667
"6",0.0776909544996589,"10",0.5
"7",0.077889033736626,"10",0.583333333333333
"8",0.0786522932366115,"10",0.666666666666667
"9",0.0789097061559129,"10",0.75
"10",0.0785321074103097,"10",0.833333333333333
"11",0.078205031417149,"10",0.916666666666667
"12",0.0784845037801767,"10",1
"13",0.0789013000375017,"10",1.08333333333333
"14",0.0795778111345491,"10",1.16666666666667
"15",0.0801188922350995,"10",1.25
"16",0.0799672227630087,"10",1.33333333333333
"17",0.0814513125984502,"10",1.41666666666667
"18",0.0814635189728035,"10",1.5
"19",0.0811077003613219,"10",1.58333333333333
"20",0.08063686129731,"10",1.66666666666667
"21",0.0808453389650001,"10",1.75
"22",0.0815534073307303,"10",1.83333333333333
"23",0.0814264641164429,"10",1.91666666666667
"24",0.0822890205766306,"10",2
"25",0.0823443289312649,"10",2.08333333333333
"26",0.0802857457084871,"10",2.16666666666667
"27",0.0809758278780787,"10",2.25
"28",0.0804955285998697,"10",2.33333333333333
"29",0.0797174053762305,"10",2.41666666666667
"30",0.0798216580139035,"10",2.5
"31",0.0799435265748048,"10",2.58333333333333
"32",0.080080708521243,"10",2.66666666666667
"33",0.0804543280039501,"10",2.75
"34",0.0802534120916979,"10",2.83333333333333
"35",0.0807128854862824,"10",2.91666666666667
"36",0.0804669662558971,"10",3
"37",0.0812504439156159,"10",3.08333333333333
"38",0.0811708240993991,"10",3.16666666666667
"39",0.0806820158204684,"10",3.25
"40",0.0808327961014541,"10",3.33333333333333
"41",0.0801254023033629,"10",3.41666666666667
"42",0.0791927172071602,"10",3.5
"43",0.07942362560293,"10",3.58333333333333
"44",0.079311479955971,"10",3.66666666666667
"45",0.0786615841465163,"10",3.75
"46",0.0786072885824422,"10",3.83333333333333
"47",0.0784124196771689,"10",3.91666666666667
"48",0.0778223490115094,"10",4
"49",0.0784978753531794,"10",4.08333333333333
"50",0.0777701516319737,"10",4.16666666666667
"51",0.0780836869288509,"10",4.25
"52",0.0774089040088702,"10",4.33333333333333
"53",0.077428607107899,"10",4.41666666666667
"54",0.077846642456478,"10",4.5
"55",0.07745135711168,"10",4.58333333333333
"56",0.0782371507890345,"10",4.66666666666667
"57",0.0786882128930512,"10",4.75
"58",0.0809230380240489,"10",4.83333333333333
"59",0.0821391620932085,"10",4.91666666666667
"60",0.0827116640081275,"10",5
"61",0.0842079136209066,"10",5.08333333333333
"62",0.0845075377328069,"10",5.16666666666667
"63",0.0848070870775723,"10",5.25
"64",0.0855129924305396,"10",5.33333333333333
"65",0.0864107073718033,"10",5.41666666666667
"66",0.0863504135117066,"10",5.5
"67",0.0868443353746207,"10",5.58333333333333
"68",0.0876750989094678,"10",5.66666666666667
"69",0.0881363062489654,"10",5.75
"70",0.0888259061309667,"10",5.83333333333333
"71",0.0889414868789946,"10",5.91666666666667
"72",0.0878793986624,"10",6
"73",0.0888613977931663,"10",6.08333333333333
"74",0.0890832167038631,"10",6.16666666666667
"75",0.0901409989842882,"10",6.25
"76",0.0905828180499699,"10",6.33333333333333
"77",0.0906856323290279,"10",6.41666666666667
"78",0.0913795728538982,"10",6.5
"79",0.0908843441947622,"10",6.58333333333333
"80",0.0909404256259653,"10",6.66666666666667
"81",0.0905035597937521,"10",6.75
"82",0.0900235544640954,"10",6.83333333333333
"83",0.0894164551148638,"10",6.91666666666667
"84",0.0894313842461798,"10",7
"85",0.0895629760788785,"10",7.08333333333333
"86",0.0888717399154735,"10",7.16666666666667
"87",0.0888300395431673,"10",7.25
"88",0.0881668462426317,"10",7.33333333333333
"89",0.0879921939989436,"10",7.41666666666667
"90",0.0882775344843729,"10",7.5
"91",0.0880809836703975,"10",7.58333333333333
"92",0.0870721695584786,"10",7.66666666666667
"93",0.0864961749366824,"10",7.75
"94",0.0863909217797058,"10",7.83333333333333
"95",0.0844865441929879,"10",7.91666666666667
"96",0.0847136516064517,"10",8
"97",0.0840487155740388,"10",8.08333333333333
"98",0.0840481563797119,"10",8.16666666666667
"99",0.0831475434813952,"10",8.25
"100",0.0825372182160905,"10",8.33333333333333
"101",0.0826845607632661,"10",8.41666666666667
"102",0.0829011467098761,"10",8.5
"103",0.0830385058734645,"10",8.58333333333333
"104",0.0814711265860777,"10",8.66666666666667
"105",0.0806961932433574,"10",8.75
"106",0.0810049293469315,"10",8.83333333333333
"107",0.0802952985064183,"10",8.91666666666667
"108",0.0797982549971625,"10",9
"109",0.0793218643771366,"10",9.08333333333333
"110",0.0786002737904393,"10",9.16666666666667
"111",0.0794737400585813,"10",9.25
"112",0.0785311330108279,"10",9.33333333333333
"113",0.0793949259508975,"10",9.41666666666667
"114",0.0789829061061292,"10",9.5
"115",0.0782214641329284,"10",9.58333333333333
"116",0.0779267685319361,"10",9.66666666666667
"117",0.0778928894324794,"10",9.75
"118",0.0788824379485089,"10",9.83333333333333
"119",0.0788306016012827,"10",9.91666666666667
"120",0.0787577908006128,"10",10
"121",0.0809536992117991,"10",10.0833333333333
"122",0.084464788923967,"10",10.1666666666667
"123",0.0873635010076592,"10",10.25
"124",0.0919447542144594,"10",10.3333333333333
"125",0.095797904258941,"10",10.4166666666667
"126",0.0992968002089276,"10",10.5
"127",0.104453644589558,"10",10.5833333333333
"128",0.109881503996974,"10",10.6666666666667
"129",0.114543886782675,"10",10.75
"130",0.119094104675996,"10",10.8333333333333
"131",0.123960632999505,"10",10.9166666666667
"132",0.130567878050954,"10",11
"133",0.1350483893104,"10",11.0833333333333
"134",0.140767920565327,"10",11.1666666666667
"135",0.145802142957221,"10",11.25
"136",0.150121596806458,"10",11.3333333333333
"137",0.155813360156396,"10",11.4166666666667
"138",0.162428408188281,"10",11.5
"139",0.170187364068701,"10",11.5833333333333
"140",0.178952263271151,"10",11.6666666666667
"141",0.186636446814971,"10",11.75
"142",0.196731170093699,"10",11.8333333333333
"143",0.203820182103886,"10",11.9166666666667
"144",0.212260314663704,"10",12
"145",0.223251389238424,"10",12.0833333333333
"146",0.232561120296055,"10",12.1666666666667
"147",0.240991583750841,"10",12.25
"148",0.248795389953292,"10",12.3333333333333
"149",0.259624676707591,"10",12.4166666666667
"150",0.269079139380538,"10",12.5
"151",0.277401183121829,"10",12.5833333333333
"152",0.288532558326891,"10",12.6666666666667
"153",0.297360672082684,"10",12.75
"154",0.307959236103891,"10",12.8333333333333
"155",0.317658395135704,"10",12.9166666666667
"156",0.327013146818694,"10",13
"157",0.337706122457463,"10",13.0833333333333
"158",0.349887138784468,"10",13.1666666666667
"159",0.361355570472196,"10",13.25
"160",0.3728313899919,"10",13.3333333333333
"161",0.38430993100888,"10",13.4166666666667
"162",0.397366376919233,"10",13.5
"163",0.409690014000794,"10",13.5833333333333
"164",0.420841769380043,"10",13.6666666666667
"165",0.432677529856311,"10",13.75
"166",0.442709624056967,"10",13.8333333333333
"167",0.454268002204586,"10",13.9166666666667
"168",0.467070152963184,"10",14
"169",0.477749045317874,"10",14.0833333333333
"170",0.490565333137515,"10",14.1666666666667
"171",0.503604623841849,"10",14.25
"172",0.517047317085716,"10",14.3333333333333
"173",0.529214642883564,"10",14.4166666666667
"174",0.542647895411702,"10",14.5
"175",0.554471334148456,"10",14.5833333333333
"176",0.567963229163339,"10",14.6666666666667
"177",0.580695482106559,"10",14.75
"178",0.594437062675866,"10",14.8333333333333
"179",0.607981761220572,"10",14.9166666666667
"180",0.621316749907127,"10",15
"181",0.633680065046394,"10",15.0833333333333
"182",0.645921408709807,"10",15.1666666666667
"183",0.657746157131913,"10",15.25
"184",0.6694053070584,"10",15.3333333333333
"185",0.68143651499295,"10",15.4166666666667
"186",0.69135695764762,"10",15.5
"187",0.702206583025964,"10",15.5833333333333
"188",0.712844197549878,"10",15.6666666666667
"189",0.723458617947652,"10",15.75
"190",0.733231554872621,"10",15.8333333333333
"191",0.744504741706723,"10",15.9166666666667
"192",0.754895559293706,"10",16
"193",0.765096287658573,"10",16.0833333333333
"194",0.774366441969101,"10",16.1666666666667
"195",0.785566582063065,"10",16.25
"196",0.795020177209214,"10",16.3333333333333
"197",0.803202180182104,"10",16.4166666666667
"198",0.811549192484972,"10",16.5
"199",0.820589663440888,"10",16.5833333333333
"200",0.828898621729174,"10",16.6666666666667
"201",0.835970843987912,"10",16.75
"202",0.842602658161758,"10",16.8333333333333
"203",0.850861233572272,"10",16.9166666666667
"204",0.857797692422868,"10",17
"205",0.86435455273845,"10",17.0833333333333
"206",0.871336940229109,"10",17.1666666666667
"207",0.87740421552168,"10",17.25
"208",0.882626585845338,"10",17.3333333333333
"209",0.887982875866755,"10",17.4166666666667
"210",0.893399455365121,"10",17.5
"211",0.898424720457892,"10",17.5833333333333
"212",0.903450364419635,"10",17.6666666666667
"213",0.907914713736208,"10",17.75
"214",0.913243877782571,"10",17.8333333333333
"215",0.917604898562392,"10",17.9166666666667
"216",0.921231112807256,"10",18
"217",0.925792333588989,"10",18.0833333333333
"218",0.929887432275764,"10",18.1666666666667
"219",0.933621929476401,"10",18.25
"220",0.936649213872008,"10",18.3333333333333
"221",0.94066622315992,"10",18.4166666666667
"222",0.943814618361369,"10",18.5
"223",0.946482052558252,"10",18.5833333333333
"224",0.949279524237721,"10",18.6666666666667
"225",0.952165819814608,"10",18.75
"226",0.954442067599449,"10",18.8333333333333
"227",0.957559773170117,"10",18.9166666666667
"228",0.959492805158874,"10",19
"229",0.961762822436969,"10",19.0833333333333
"230",0.964178525538375,"10",19.1666666666667
"231",0.966227206650396,"10",19.25
"232",0.967664470775991,"10",19.3333333333333
"233",0.969104774502895,"10",19.4166666666667
"234",0.970618289405432,"10",19.5
"235",0.97248732947279,"10",19.5833333333333
"236",0.973884010880204,"10",19.6666666666667
"237",0.975365011315522,"10",19.75
"238",0.97685162972785,"10",19.8333333333333
"239",0.977794791231288,"10",19.9166666666667
"240",0.979180237384144,"10",20
"241",0.0802302873987641,"25",0.0833333333333333
"242",0.0801322527351909,"25",0.166666666666667
"243",0.0799873736833871,"25",0.25
"244",0.0802861360545389,"25",0.333333333333333
"245",0.079871408950276,"25",0.416666666666667
"246",0.0796792751607826,"25",0.5
"247",0.0790246753052651,"25",0.583333333333333
"248",0.0788729784748905,"25",0.666666666666667
"249",0.0788588824584945,"25",0.75
"250",0.0784793514174396,"25",0.833333333333333
"251",0.0784578591453311,"25",0.916666666666667
"252",0.0776764277989257,"25",1
"253",0.07787291453187,"25",1.08333333333333
"254",0.077635819631197,"25",1.16666666666667
"255",0.0774149993269421,"25",1.25
"256",0.0774995175276192,"25",1.33333333333333
"257",0.0770783530259628,"25",1.41666666666667
"258",0.0764180316429377,"25",1.5
"259",0.0764204035778767,"25",1.58333333333333
"260",0.076531436717468,"25",1.66666666666667
"261",0.0765928110694888,"25",1.75
"262",0.0768533999740425,"25",1.83333333333333
"263",0.0766387369555876,"25",1.91666666666667
"264",0.0767787081128309,"25",2
"265",0.0766276794845384,"25",2.08333333333333
"266",0.0765213612703396,"25",2.16666666666667
"267",0.0767182968438693,"25",2.25
"268",0.0768667543295091,"25",2.33333333333333
"269",0.0771945781511688,"25",2.41666666666667
"270",0.0770794890984116,"25",2.5
"271",0.0769878872114756,"25",2.58333333333333
"272",0.0771496525577219,"25",2.66666666666667
"273",0.0772016165564676,"25",2.75
"274",0.0771861689886452,"25",2.83333333333333
"275",0.0772566342323663,"25",2.91666666666667
"276",0.0775474068168517,"25",3
"277",0.077265278869653,"25",3.08333333333333
"278",0.0774056574965621,"25",3.16666666666667
"279",0.077728726432393,"25",3.25
"280",0.0775535006654522,"25",3.33333333333333
"281",0.0777240360456227,"25",3.41666666666667
"282",0.0774112053563856,"25",3.5
"283",0.0770463970745085,"25",3.58333333333333
"284",0.07659221167273,"25",3.66666666666667
"285",0.0765370918374782,"25",3.75
"286",0.076268977026134,"25",3.83333333333333
"287",0.0757612398041932,"25",3.91666666666667
"288",0.0756503178074666,"25",4
"289",0.0753830487367813,"25",4.08333333333333
"290",0.0753400789986732,"25",4.16666666666667
"291",0.074979454112206,"25",4.25
"292",0.0753103726814478,"25",4.33333333333333
"293",0.0755436470368086,"25",4.41666666666667
"294",0.0751425437251834,"25",4.5
"295",0.0755531547516326,"25",4.58333333333333
"296",0.075208313500519,"25",4.66666666666667
"297",0.0750048263943236,"25",4.75
"298",0.0747106132352368,"25",4.83333333333333
"299",0.0750764730131248,"25",4.91666666666667
"300",0.0756162983871178,"25",5
"301",0.0753630437668122,"25",5.08333333333333
"302",0.0755451386083957,"25",5.16666666666667
"303",0.0759705489354611,"25",5.25
"304",0.0761875473988231,"25",5.33333333333333
"305",0.0760926404625513,"25",5.41666666666667
"306",0.0757925987852049,"25",5.5
"307",0.0764533241171481,"25",5.58333333333333
"308",0.0769562815417676,"25",5.66666666666667
"309",0.0774292817126063,"25",5.75
"310",0.0777515893738356,"25",5.83333333333333
"311",0.0785263448304224,"25",5.91666666666667
"312",0.0786734330223393,"25",6
"313",0.0790077335092003,"25",6.08333333333333
"314",0.0790663634110552,"25",6.16666666666667
"315",0.0793937297263961,"25",6.25
"316",0.0800683526253327,"25",6.33333333333333
"317",0.0801653163655394,"25",6.41666666666667
"318",0.0801353321377504,"25",6.5
"319",0.0796412004208961,"25",6.58333333333333
"320",0.07942225171043,"25",6.66666666666667
"321",0.0791612092091762,"25",6.75
"322",0.0791307464231493,"25",6.83333333333333
"323",0.0786068089443342,"25",6.91666666666667
"324",0.079223901224381,"25",7
"325",0.0798605991726046,"25",7.08333333333333
"326",0.0799470141751049,"25",7.16666666666667
"327",0.0795339188493357,"25",7.25
"328",0.0790584767174236,"25",7.33333333333333
"329",0.0788645447502286,"25",7.41666666666667
"330",0.0785357400926261,"25",7.5
"331",0.078454320598968,"25",7.58333333333333
"332",0.0780879307662617,"25",7.66666666666667
"333",0.0783263017624465,"25",7.75
"334",0.0782379809875385,"25",7.83333333333333
"335",0.078206542719196,"25",7.91666666666667
"336",0.0783153493129916,"25",8
"337",0.0782556471105255,"25",8.08333333333333
"338",0.0778830437322421,"25",8.16666666666667
"339",0.0780647073864811,"25",8.25
"340",0.0784771039145589,"25",8.33333333333333
"341",0.0788771691771225,"25",8.41666666666667
"342",0.0784333758243957,"25",8.5
"343",0.0784792614906801,"25",8.58333333333333
"344",0.0781792186531945,"25",8.66666666666667
"345",0.0781456264721257,"25",8.75
"346",0.0779109131624652,"25",8.83333333333333
"347",0.0781346232925464,"25",8.91666666666667
"348",0.0779554982850651,"25",9
"349",0.0783062571027163,"25",9.08333333333333
"350",0.0784472692921901,"25",9.16666666666667
"351",0.078272066777429,"25",9.25
"352",0.0781732385625558,"25",9.33333333333333
"353",0.0785493191341421,"25",9.41666666666667
"354",0.0786887855384737,"25",9.5
"355",0.0782992801973512,"25",9.58333333333333
"356",0.0779044604276956,"25",9.66666666666667
"357",0.0777969214862061,"25",9.75
"358",0.077452975258994,"25",9.83333333333333
"359",0.0773555818448386,"25",9.91666666666667
"360",0.0774271011876777,"25",10
